OrderID,CustomerID,OrderDate,Amount,Status,ShippingMethod
5133,7349,2021-11-23,263.41,Shipped,Express
5134,948,2020-09-06,21.54,Cancelled,Standard
5135,161,2023-06-14,253.65,Shipped,Overnight
5136,2628,2022-06-22,113.56,Cancelled,Standard
5137,2536,2020-08-19,66.98,Delivered,Overnight
5138,2273,2021-03-03,275.98,Delivered,Overnight
5139,3464,2022-08-14,377.19,Pending,Standard
5140,4805,2021-09-25,468.68,Pending,Standard
5141,161,2020-08-29,458.08,Pending,Express
5142,1785,2020-05-13,211.52,Pending,Express
5143,6599,2022-12-30,357.95,Pending,Standard
5144,3183,2023-12-15,353.9,Cancelled,Overnight
5145,3625,2023-08-26,217.81,Delivered,Express
5146,8959,2022-10-20,67.14,Delivered,Standard
5147,2028,2023-07-26,203.36,Shipped,Express
5148,8377,2020-08-06,496.33,Delivered,Standard
5149,1897,2021-11-27,286.42,Pending,Overnight
5150,2405,2020-11-02,183.87,Cancelled,Express
5151,2540,2020-11-09,377.03,Cancelled,Express
5152,733,2023-11-27,349.44,Cancelled,Express
5153,9814,2022-07-11,297.82,Delivered,Express
5154,578,2023-11-29,325.97,Shipped,Standard
5155,2162,2023-11-03,300.77,Pending,Standard
5156,8570,2020-10-07,479.01,Cancelled,Express
5157,3849,2023-09-12,264.38,Cancelled,Overnight
5158,1309,2020-02-04,303.29,Pending,Standard
5159,842,2020-03-10,246.39,Shipped,Standard
5160,2172,2020-12-25,308.11,Delivered,Overnight
5161,8348,2021-02-11,447.6,Shipped,Express
5162,6254,2021-08-02,183.08,Pending,Express
5163,9895,2021-06-02,258.03,Pending,Standard
5164,3386,2021-08-28,235.33,Cancelled,Overnight
5165,4822,2023-11-08,211.03,Delivered,Overnight
5166,5814,2020-03-21,414.1,Shipped,Standard
5167,1414,2020-09-06,131.33,Delivered,Express
5168,45,2022-11-27,259.96,Pending,Express
5169,1687,2020-02-14,463.82,Cancelled,Overnight
5170,5237,2023-10-14,97.4,Cancelled,Overnight
5171,6626,2020-05-16,22.23,Shipped,Overnight
5172,2726,2022-04-02,147.31,Shipped,Overnight
5173,9616,2022-09-05,462.71,Delivered,Overnight
5174,8010,2022-03-30,62.06,Pending,Overnight
5175,4015,2021-01-01,85.8,Shipped,Overnight
5176,5781,2023-08-21,173.76,Delivered,Overnight
5177,4596,2020-08-16,389.46,Cancelled,Overnight
5178,8266,2020-07-01,380.61,Pending,Standard
5179,3019,2021-04-11,61.79,Cancelled,Express
5180,6293,2022-04-17,468.24,Pending,Standard
5181,1561,2020-07-22,134.63,Pending,Standard
5182,9084,2022-09-01,154.71,Delivered,Overnight
5183,9439,2021-09-14,205.48,Cancelled,Overnight
5184,473,2022-12-27,324.56,Pending,Overnight
5185,5436,2022-05-18,270.23,Cancelled,Standard
5186,2218,2021-07-03,465.74,Delivered,Overnight
5187,8893,2023-08-21,291.02,Pending,Overnight
5188,53,2021-08-26,431.38,Delivered,Express
5189,2988,2022-01-24,57.54,Delivered,Overnight
5190,8331,2021-09-19,430.83,Shipped,Express
5191,9590,2022-10-12,114.9,Cancelled,Standard
5192,2138,2020-04-04,194.03,Delivered,Express
5193,828,2023-06-23,173.55,Shipped,Overnight
5194,8165,2021-11-15,181.9,Cancelled,Overnight
5195,1249,2022-03-07,460.97,Pending,Express
5196,4836,2023-01-07,231.96,Pending,Express
5197,8378,2023-12-27,148.62,Delivered,Overnight
5198,3443,2023-07-27,161.31,Pending,Express
5199,7403,2021-01-03,405.6,Cancelled,Express
5200,3194,2020-10-05,278.77,Pending,Overnight
5201,4929,2020-12-16,235.76,Delivered,Standard
5202,9605,2023-06-03,464.87,Cancelled,Standard
5203,7597,2021-02-09,466.4,Pending,Overnight
5204,2917,2021-03-21,382.94,Pending,Express
5205,9208,2020-11-18,268.64,Cancelled,Standard
5206,4538,2021-09-21,75.97,Cancelled,Express
5207,7052,2020-03-13,359.82,Pending,Overnight
5208,5646,2021-06-01,411.25,Shipped,Express
5209,4262,2023-09-06,428.98,Pending,Standard
5210,1936,2020-01-22,299.3,Cancelled,Express
5211,8042,2020-06-27,316.08,Cancelled,Standard
5212,9661,2021-12-08,360.46,Delivered,Express
5213,4539,2023-02-06,439.49,Delivered,Standard
5214,4427,2023-10-27,41.8,Pending,Express
5215,1359,2023-06-06,290.35,Delivered,Standard
5216,1770,2022-07-26,197.17,Cancelled,Standard
5217,9382,2022-10-15,419.92,Delivered,Overnight
5218,1193,2022-08-05,84.23,Delivered,Express
5219,2817,2021-06-14,456.66,Delivered,Standard
5220,6268,2020-12-29,79.52,Cancelled,Express
5221,7026,2021-02-28,62.88,Pending,Express
5222,4857,2022-08-16,186.32,Cancelled,Overnight
5223,5218,2023-05-24,497.47,Delivered,Standard
5224,1043,2022-12-07,324.23,Shipped,Standard
5225,5244,2021-11-02,32.69,Shipped,Express
5226,8418,2023-07-20,139.65,Cancelled,Overnight
5227,6756,2022-11-19,91.6,Shipped,Standard
5228,6468,2022-10-09,20.48,Cancelled,Standard
5229,3978,2022-05-28,267.17,Pending,Express
5230,1884,2022-08-04,202.93,Cancelled,Standard
5231,541,2022-09-14,314.37,Cancelled,Express
5232,8838,2023-04-28,123.85,Cancelled,Standard
5233,5086,2020-05-31,418.91,Delivered,Standard
5234,4802,2023-10-31,203.92,Pending,Overnight
5235,4727,2020-09-11,251.79,Cancelled,Standard
5236,7023,2021-12-03,371.59,Delivered,Standard
5237,1689,2021-10-15,99.76,Delivered,Overnight
5238,9047,2022-01-27,145.92,Delivered,Standard
5239,6635,2022-11-23,94.28,Delivered,Express
5240,405,2020-07-05,388.68,Delivered,Express
5241,3344,2022-05-28,66.81,Pending,Overnight
5242,7812,2023-01-14,254.72,Pending,Standard
5243,7019,2021-11-03,379.96,Shipped,Overnight
5244,8712,2022-05-25,263.73,Pending,Overnight
5245,1408,2020-04-27,264.16,Shipped,Standard
5246,9013,2022-12-17,50.56,Shipped,Standard
5247,7031,2022-11-07,395.77,Delivered,Standard
5248,7360,2022-05-20,309.92,Pending,Overnight
5249,4531,2023-03-09,340.41,Pending,Overnight
5250,7929,2021-04-02,387.58,Delivered,Overnight
5251,4068,2021-12-06,289.1,Cancelled,Standard
5252,6207,2021-10-03,264.14,Delivered,Overnight
5253,2182,2022-08-23,338.32,Shipped,Overnight
5254,3233,2020-07-30,452.0,Pending,Standard
5255,8617,2021-04-30,326.48,Pending,Standard
5256,1552,2023-02-17,398.39,Shipped,Overnight
5257,358,2022-06-09,250.53,Shipped,Express
5258,1595,2022-10-23,302.99,Shipped,Overnight
5259,5129,2023-06-06,106.47,Delivered,Express
5260,9203,2023-06-06,254.49,Cancelled,Overnight
5261,8389,2022-09-28,91.47,Shipped,Express
5262,9226,2022-09-11,244.17,Shipped,Standard
5263,9054,2020-12-08,51.18,Delivered,Standard
5264,349,2023-03-10,296.58,Shipped,Overnight
5265,1659,2022-12-16,157.63,Shipped,Standard
5266,8767,2023-05-24,423.99,Pending,Overnight
5267,1820,2023-02-11,200.61,Shipped,Overnight
5268,6472,2020-10-20,460.53,Cancelled,Standard
5269,5882,2020-01-28,246.99,Cancelled,Express
5270,6656,2022-05-08,427.46,Shipped,Overnight
5271,9123,2023-09-06,162.69,Delivered,Express
5272,4009,2021-07-26,236.77,Shipped,Express
5273,6044,2022-07-16,324.16,Pending,Standard
5274,484,2022-11-21,144.15,Cancelled,Overnight
5275,3913,2023-12-05,335.52,Pending,Standard
5276,358,2021-01-31,158.53,Delivered,Overnight
5277,8446,2022-11-06,252.46,Pending,Express
5278,9027,2021-08-23,31.22,Delivered,Overnight
5279,1191,2022-12-11,57.53,Cancelled,Express
5280,9896,2021-01-04,129.01,Pending,Standard
5281,4565,2020-06-12,407.12,Pending,Standard
5282,5980,2023-08-19,336.98,Shipped,Standard
5283,8685,2021-03-25,448.86,Delivered,Overnight
5284,3410,2021-06-27,454.26,Shipped,Overnight
5285,8244,2021-12-10,199.84,Delivered,Standard
5286,8454,2020-12-16,196.41,Shipped,Overnight
5287,1909,2021-01-13,421.16,Cancelled,Overnight
5288,3647,2020-07-19,224.69,Pending,Overnight
5289,7716,2023-02-04,431.46,Shipped,Express
5290,2378,2021-05-19,262.85,Pending,Overnight
5291,4337,2022-10-08,223.86,Delivered,Standard
5292,5405,2023-11-08,153.95,Delivered,Standard
5293,5959,2023-08-12,80.71,Cancelled,Overnight
5294,1626,2022-11-17,272.43,Cancelled,Express
5295,5419,2020-12-02,176.11,Pending,Express
5296,9421,2020-10-13,139.73,Shipped,Express
5297,4387,2021-09-22,101.44,Cancelled,Standard
5298,6355,2023-09-28,206.54,Pending,Standard
5299,1390,2022-11-20,286.82,Shipped,Overnight
5300,5910,2021-10-27,421.77,Cancelled,Overnight
5301,1488,2023-06-28,413.69,Pending,Overnight
5302,6502,2023-10-18,430.43,Pending,Express
5303,9109,2020-04-16,296.59,Cancelled,Overnight
5304,711,2021-05-20,288.58,Cancelled,Overnight
5305,1887,2020-04-26,454.47,Cancelled,Overnight
5306,2217,2023-06-22,158.5,Delivered,Overnight
5307,1321,2020-03-19,89.82,Shipped,Overnight
5308,7907,2022-01-10,59.73,Cancelled,Standard
5309,4446,2020-01-23,442.9,Shipped,Standard
5310,4832,2023-05-05,198.45,Pending,Express
5311,7818,2020-12-26,259.39,Shipped,Express
5312,6985,2021-11-30,405.47,Cancelled,Express
5313,8593,2023-12-21,199.12,Pending,Standard
5314,751,2020-08-04,436.62,Cancelled,Standard
5315,5595,2022-09-16,174.41,Cancelled,Overnight
5316,7172,2021-12-07,371.54,Pending,Express
5317,7492,2021-09-19,340.34,Shipped,Overnight
5318,1888,2023-05-04,116.65,Shipped,Standard
5319,3686,2021-07-20,79.76,Pending,Overnight
5320,1419,2021-03-18,73.55,Cancelled,Overnight
5321,2604,2021-04-03,332.44,Shipped,Overnight
5322,3772,2020-05-23,26.21,Shipped,Overnight
5323,5101,2020-11-09,337.12,Cancelled,Standard
5324,9838,2022-05-24,395.34,Shipped,Standard
5325,3488,2021-12-29,165.2,Shipped,Standard
5326,9006,2023-07-04,377.94,Delivered,Standard
5327,5911,2021-09-30,99.39,Delivered,Express
5328,6309,2021-04-18,481.04,Pending,Express
5329,4734,2021-11-15,131.39,Pending,Overnight
5330,3170,2021-08-28,254.42,Cancelled,Overnight
5331,1024,2022-06-20,490.64,Delivered,Overnight
5332,9702,2023-05-27,455.43,Pending,Overnight
5333,1394,2023-10-13,336.54,Delivered,Express
5334,5240,2023-06-14,197.21,Pending,Standard
5335,2347,2020-10-01,356.04,Shipped,Overnight
5336,856,2022-01-21,240.93,Shipped,Express
5337,9359,2020-08-04,72.24,Cancelled,Express
5338,2755,2023-11-21,402.07,Delivered,Overnight
5339,1666,2023-01-02,438.37,Delivered,Overnight
5340,4039,2021-11-06,215.65,Delivered,Express
5341,3688,2021-12-10,339.55,Delivered,Express
5342,1117,2022-07-11,34.57,Shipped,Overnight
5343,4543,2023-09-13,114.68,Shipped,Standard
5344,734,2021-02-11,293.73,Delivered,Standard
5345,2922,2020-05-27,151.56,Cancelled,Overnight
5346,9899,2023-01-14,473.29,Delivered,Overnight
5347,3499,2021-05-17,421.78,Pending,Standard
5348,9317,2020-08-19,334.4,Shipped,Express
5349,4718,2021-05-12,499.44,Shipped,Overnight
5350,4855,2021-02-26,136.76,Delivered,Overnight
5351,1859,2020-09-03,461.18,Pending,Standard
5352,5474,2023-10-25,166.2,Cancelled,Overnight
5353,2514,2020-04-14,306.37,Shipped,Express
5354,4961,2020-08-21,228.5,Pending,Express
5355,3516,2023-07-04,232.74,Pending,Overnight
5356,9990,2021-04-19,386.0,Shipped,Express
5357,2317,2022-09-30,186.82,Shipped,Express
5358,2015,2023-04-10,263.61,Pending,Express
5359,2168,2023-07-20,121.62,Cancelled,Overnight
5360,3029,2022-01-28,386.47,Pending,Overnight
5361,9336,2022-05-24,284.93,Shipped,Overnight
5362,4232,2023-05-02,142.43,Delivered,Express
5363,3149,2020-04-21,147.65,Cancelled,Standard
5364,7522,2020-01-23,160.9,Pending,Standard
5365,9128,2022-07-25,355.66,Shipped,Standard
5366,1,2020-11-10,305.64,Pending,Express
5367,8269,2020-07-20,414.68,Cancelled,Standard
5368,7612,2021-09-09,294.33,Cancelled,Overnight
5369,2629,2021-08-28,167.19,Cancelled,Express
5370,6135,2022-09-21,482.18,Cancelled,Standard
5371,574,2020-01-25,445.33,Cancelled,Express
5372,1549,2021-10-18,153.83,Shipped,Express
5373,8378,2023-10-21,458.09,Pending,Overnight
5374,6046,2021-06-14,365.66,Pending,Express
5375,3493,2020-02-15,219.05,Delivered,Overnight
5376,8226,2022-11-24,244.1,Cancelled,Overnight
5377,7840,2020-07-20,234.26,Pending,Standard
5378,9813,2020-12-30,402.49,Cancelled,Standard
5379,5690,2021-04-14,104.24,Pending,Express
5380,1897,2023-08-16,48.16,Pending,Standard
5381,2456,2022-02-15,259.26,Shipped,Express
5382,9993,2021-02-19,159.4,Shipped,Overnight
5383,5417,2023-10-01,290.68,Shipped,Express
5384,5384,2023-10-04,489.53,Cancelled,Overnight
5385,1406,2021-11-29,342.3,Cancelled,Overnight
5386,4539,2022-03-20,480.42,Shipped,Express
5387,1187,2020-07-08,371.39,Pending,Overnight
5388,2140,2023-11-27,56.44,Cancelled,Standard
5389,2679,2020-12-14,446.86,Cancelled,Express
5390,3795,2021-01-07,115.48,Delivered,Standard
5391,2720,2023-08-07,435.1,Pending,Overnight
5392,8049,2022-09-11,379.56,Pending,Overnight
5393,4603,2022-09-13,422.54,Delivered,Express
5394,4451,2020-04-20,141.72,Delivered,Overnight
5395,3958,2023-08-17,407.55,Delivered,Standard
5396,6070,2021-10-07,312.97,Delivered,Express
5397,8680,2022-11-02,59.3,Delivered,Express
5398,279,2021-06-06,446.78,Delivered,Standard
5399,2592,2023-01-30,440.87,Cancelled,Overnight
5400,8842,2020-07-15,294.56,Cancelled,Overnight
5401,355,2023-11-15,237.26,Cancelled,Express
5402,2243,2020-02-24,212.26,Shipped,Standard
5403,4900,2020-07-01,309.31,Delivered,Express
5404,6237,2022-11-08,424.01,Delivered,Express
5405,2481,2020-12-28,291.65,Delivered,Overnight
5406,558,2021-04-17,82.23,Delivered,Express
5407,3487,2020-01-09,166.96,Cancelled,Standard
5408,162,2021-10-21,340.76,Delivered,Standard
5409,6245,2020-01-25,330.48,Shipped,Standard
5410,699,2023-08-22,269.07,Cancelled,Standard
5411,3545,2023-12-28,135.43,Cancelled,Overnight
5412,3778,2023-12-16,149.88,Cancelled,Overnight
5413,2206,2022-12-16,252.44,Shipped,Overnight
5414,492,2022-04-03,209.36,Cancelled,Overnight
5415,1993,2023-04-17,171.65,Shipped,Standard
5416,1033,2020-03-08,418.14,Pending,Standard
5417,3284,2022-10-21,261.93,Delivered,Express
5418,6017,2020-02-17,261.47,Shipped,Express
5419,4920,2023-12-11,225.47,Delivered,Overnight
5420,5975,2022-08-02,346.83,Delivered,Express
5421,8978,2023-05-05,104.31,Cancelled,Overnight
5422,1834,2022-12-07,472.92,Cancelled,Overnight
5423,992,2020-12-20,70.21,Shipped,Overnight
5424,6985,2023-06-11,360.94,Shipped,Express
5425,6347,2022-10-06,358.07,Cancelled,Express
5426,1784,2021-03-12,74.69,Delivered,Overnight
5427,5185,2021-11-30,496.66,Cancelled,Standard
5428,1185,2021-09-17,36.47,Delivered,Express
5429,1669,2020-03-30,195.05,Pending,Standard
5430,6834,2021-01-03,223.89,Shipped,Overnight
5431,5825,2022-07-27,405.35,Cancelled,Overnight
5432,572,2023-04-07,34.31,Delivered,Express
5433,4301,2023-10-18,287.37,Pending,Express
5434,3739,2022-08-12,117.92,Delivered,Express
5435,584,2023-04-15,294.84,Shipped,Overnight
5436,7324,2021-05-14,330.25,Cancelled,Standard
5437,8500,2021-12-04,36.39,Delivered,Standard
5438,8254,2020-05-12,52.38,Shipped,Express
5439,7541,2020-06-20,60.91,Cancelled,Express
5440,5580,2022-02-01,429.09,Pending,Express
5441,4571,2021-03-16,464.8,Delivered,Standard
5442,5692,2022-09-11,230.11,Cancelled,Express
5443,1960,2020-04-21,439.9,Cancelled,Express
5444,8031,2022-11-29,248.58,Cancelled,Overnight
5445,5127,2020-04-11,212.54,Shipped,Express
5446,3763,2023-10-24,275.0,Pending,Overnight
5447,2787,2023-04-12,399.29,Pending,Standard
5448,1543,2020-12-06,127.41,Shipped,Express
5449,1676,2022-07-08,164.83,Delivered,Standard
5450,34,2022-03-24,427.46,Shipped,Standard
5451,2800,2020-07-14,459.67,Pending,Standard
5452,7497,2023-04-20,79.04,Shipped,Standard
5453,1856,2023-09-08,358.37,Pending,Standard
5454,6924,2023-02-10,24.62,Pending,Overnight
5455,2686,2023-06-12,138.17,Pending,Overnight
5456,1058,2021-05-19,52.94,Pending,Standard
5457,6939,2022-12-30,267.39,Delivered,Standard
5458,4502,2020-08-06,184.82,Pending,Express
5459,7598,2020-06-13,86.04,Cancelled,Standard
5460,6572,2021-01-15,20.15,Cancelled,Overnight
5461,4389,2023-04-22,206.43,Pending,Overnight
5462,6023,2021-01-03,161.35,Pending,Overnight
5463,2628,2020-01-08,42.41,Shipped,Overnight
5464,3821,2023-11-06,428.85,Delivered,Standard
5465,7248,2023-11-06,217.17,Pending,Overnight
5466,3644,2021-03-23,391.9,Shipped,Overnight
5467,6192,2023-03-23,222.58,Pending,Overnight
5468,3763,2020-02-03,52.41,Delivered,Express
5469,5988,2021-05-11,209.25,Delivered,Standard
5470,8799,2022-05-13,445.34,Cancelled,Overnight
5471,2356,2020-01-22,23.73,Delivered,Overnight
5472,1334,2023-11-04,449.75,Cancelled,Standard
5473,4009,2023-03-17,335.23,Delivered,Overnight
5474,2474,2021-10-24,497.9,Shipped,Overnight
5475,6144,2021-08-12,459.74,Delivered,Overnight
5476,3734,2021-11-07,437.1,Shipped,Express
5477,2087,2023-01-27,38.0,Cancelled,Overnight
5478,3351,2020-09-27,154.52,Shipped,Overnight
5479,8568,2020-01-01,199.88,Cancelled,Standard
5480,1953,2020-10-13,355.91,Delivered,Standard
5481,3711,2023-04-18,331.35,Shipped,Express
5482,1694,2022-07-27,102.41,Shipped,Standard
5483,8264,2023-07-03,373.68,Cancelled,Standard
5484,1775,2023-04-12,94.7,Delivered,Express
5485,574,2022-05-03,239.09,Pending,Overnight
5486,6486,2020-02-19,297.79,Pending,Standard
5487,4665,2021-09-08,437.93,Shipped,Standard
5488,5060,2020-07-08,323.03,Cancelled,Express
5489,5363,2022-12-02,478.32,Cancelled,Standard
5490,4067,2022-01-29,497.36,Cancelled,Standard
5491,6472,2020-03-06,264.23,Delivered,Overnight
5492,6114,2021-01-30,44.71,Delivered,Express
5493,8345,2023-06-28,33.59,Delivered,Overnight
5494,5375,2020-05-07,430.71,Pending,Overnight
5495,8921,2021-11-27,259.93,Shipped,Overnight
5496,9745,2020-07-06,196.06,Delivered,Express
5497,3664,2023-04-21,156.54,Shipped,Standard
5498,6695,2021-07-31,155.26,Cancelled,Overnight
5499,6142,2022-04-20,54.95,Delivered,Express
5500,6287,2022-01-31,165.44,Delivered,Standard
5501,6161,2021-10-28,329.51,Delivered,Express
5502,9192,2023-12-06,204.9,Shipped,Overnight
5503,7143,2022-07-21,474.95,Pending,Express
5504,5022,2020-03-19,340.72,Pending,Overnight
5505,6871,2022-11-08,434.71,Cancelled,Express
5506,6309,2020-02-14,74.8,Shipped,Overnight
5507,9327,2023-05-30,236.25,Delivered,Standard
5508,4743,2020-05-08,39.89,Pending,Express
5509,3146,2021-09-09,449.61,Cancelled,Express
5510,8144,2022-02-01,90.5,Pending,Standard
5511,2716,2023-06-07,406.6,Shipped,Overnight
5512,8546,2022-03-03,463.43,Cancelled,Overnight
5513,5394,2023-06-04,232.11,Shipped,Overnight
5514,9495,2021-01-31,206.89,Cancelled,Standard
5515,4083,2020-10-01,308.06,Shipped,Express
5516,3732,2020-05-17,375.36,Delivered,Express
5517,8702,2023-04-11,329.89,Delivered,Express
5518,1538,2023-09-12,20.55,Shipped,Standard
5519,8093,2022-02-21,397.25,Shipped,Overnight
5520,178,2020-08-02,90.75,Pending,Overnight
5521,2377,2020-08-15,235.84,Pending,Overnight
5522,7739,2020-04-16,155.53,Cancelled,Express
5523,8993,2020-06-07,465.4,Shipped,Standard
5524,6832,2023-03-05,261.01,Shipped,Overnight
5525,3244,2020-01-30,270.64,Shipped,Overnight
5526,3667,2023-01-26,56.55,Pending,Express
5527,938,2021-08-31,450.73,Pending,Overnight
5528,3028,2022-02-07,134.73,Delivered,Express
5529,2021,2022-02-22,218.7,Cancelled,Overnight
5530,7203,2022-05-31,492.94,Pending,Express
5531,1975,2022-07-11,74.67,Cancelled,Express
5532,9711,2020-12-07,364.89,Cancelled,Overnight
5533,1259,2020-06-16,144.86,Pending,Express
5534,7053,2023-05-19,221.5,Shipped,Overnight
5535,3111,2021-11-14,220.73,Shipped,Overnight
5536,9435,2021-09-23,467.47,Delivered,Standard
5537,2754,2023-04-23,24.97,Shipped,Overnight
5538,5795,2021-03-07,196.26,Shipped,Overnight
5539,2676,2023-12-18,429.16,Pending,Standard
5540,420,2020-02-08,457.05,Cancelled,Standard
5541,8845,2022-09-06,169.44,Shipped,Express
5542,2872,2021-01-21,136.14,Pending,Standard
5543,868,2022-02-07,241.41,Cancelled,Standard
5544,8366,2022-03-01,378.0,Pending,Express
5545,8005,2022-01-11,93.94,Shipped,Standard
5546,4733,2023-02-12,396.54,Shipped,Overnight
5547,9752,2021-02-04,266.08,Pending,Standard
5548,4128,2023-08-20,87.59,Delivered,Express
5549,4593,2023-08-25,342.44,Cancelled,Overnight
5550,2243,2023-01-31,321.54,Cancelled,Express
5551,2489,2020-04-11,318.73,Shipped,Standard
5552,1513,2021-10-16,382.3,Pending,Overnight
5553,5617,2023-01-18,106.99,Pending,Standard
5554,2772,2023-02-15,354.8,Shipped,Express
5555,1644,2023-03-08,445.9,Pending,Express
5556,24,2022-06-21,274.55,Shipped,Standard
5557,2338,2023-08-19,253.29,Delivered,Express
5558,2944,2022-01-21,402.94,Cancelled,Standard
5559,8023,2023-05-17,90.19,Delivered,Express
5560,4727,2020-03-27,183.62,Pending,Express
5561,1717,2022-05-08,429.82,Cancelled,Express
5562,7095,2020-11-14,259.89,Shipped,Express
5563,4134,2022-08-24,423.41,Shipped,Overnight
5564,6530,2022-06-05,140.9,Cancelled,Overnight
5565,745,2021-09-24,207.0,Delivered,Standard
5566,4178,2023-06-22,415.34,Delivered,Standard
5567,8186,2023-01-18,98.48,Shipped,Standard
5568,5941,2021-10-13,449.49,Pending,Standard
5569,50,2023-02-09,168.73,Shipped,Express
5570,6813,2022-08-07,486.89,Pending,Express
5571,6218,2023-11-18,417.31,Pending,Express
5572,3050,2020-08-27,238.68,Cancelled,Standard
5573,5226,2023-07-19,376.28,Cancelled,Overnight
5574,7869,2020-05-22,286.53,Shipped,Standard
5575,3890,2022-08-11,429.56,Cancelled,Overnight
5576,7952,2020-04-28,268.69,Shipped,Overnight
5577,9815,2021-08-18,494.24,Cancelled,Express
5578,9980,2023-06-28,84.08,Delivered,Express
5579,7636,2023-07-25,344.71,Delivered,Standard
5580,5776,2020-06-11,137.91,Delivered,Standard
5581,3356,2021-10-15,111.79,Cancelled,Overnight
5582,9206,2020-12-15,215.96,Pending,Overnight
5583,8346,2020-01-31,196.38,Cancelled,Express
5584,6262,2021-04-02,42.24,Delivered,Overnight
5585,2315,2020-03-31,225.31,Shipped,Overnight
5586,3457,2020-05-07,476.92,Pending,Standard
5587,7409,2022-02-17,244.1,Delivered,Standard
5588,4267,2022-08-27,164.87,Cancelled,Overnight
5589,8809,2022-04-27,475.56,Shipped,Overnight
5590,3050,2022-03-02,262.75,Cancelled,Overnight
5591,4644,2021-05-23,157.81,Shipped,Standard
5592,5305,2022-07-24,395.83,Delivered,Standard
5593,1926,2022-01-14,127.33,Shipped,Express
5594,6846,2022-01-09,138.92,Shipped,Express
5595,6811,2020-08-24,175.68,Shipped,Express
5596,2458,2022-10-09,209.49,Delivered,Express
5597,6883,2022-09-03,299.78,Shipped,Standard
5598,7821,2022-10-19,267.34,Cancelled,Express
5599,9804,2022-12-10,376.99,Pending,Standard
5600,4242,2021-04-13,364.24,Cancelled,Standard
5601,3110,2021-01-22,41.87,Shipped,Express
5602,5246,2022-12-21,84.27,Shipped,Standard
5603,9820,2023-09-28,123.29,Delivered,Overnight
5604,7964,2023-03-22,306.88,Cancelled,Express
5605,4441,2022-01-05,449.73,Shipped,Express
5606,7611,2021-10-15,175.96,Delivered,Overnight
5607,1999,2020-02-10,482.6,Delivered,Express
5608,1132,2022-08-10,102.97,Delivered,Standard
5609,1993,2022-03-19,463.87,Delivered,Standard
5610,8048,2021-01-16,404.48,Shipped,Standard
5611,8706,2020-04-05,206.74,Shipped,Express
5612,5041,2022-06-30,119.03,Delivered,Overnight
5613,713,2022-02-25,207.82,Delivered,Overnight
5614,215,2020-10-19,122.59,Cancelled,Express
5615,5747,2023-06-12,289.35,Delivered,Standard
5616,8796,2020-12-06,295.91,Delivered,Standard
5617,6982,2021-12-19,388.73,Shipped,Express
5618,3770,2022-08-14,273.38,Pending,Express
5619,4868,2021-06-21,185.67,Cancelled,Standard
5620,8862,2023-10-05,457.57,Shipped,Express
5621,1081,2022-05-21,57.44,Delivered,Overnight
5622,9618,2023-05-15,408.22,Delivered,Overnight
5623,475,2022-08-17,216.6,Delivered,Express
5624,9324,2021-01-15,106.93,Cancelled,Standard
5625,863,2023-03-10,77.77,Delivered,Overnight
5626,9004,2022-05-08,125.97,Pending,Express
5627,4273,2021-08-21,78.54,Cancelled,Standard
5628,8679,2022-07-18,240.29,Cancelled,Express
5629,8884,2022-11-12,187.85,Delivered,Express
5630,3109,2022-01-31,191.16,Cancelled,Express
5631,268,2020-12-29,95.3,Cancelled,Express
5632,8977,2023-03-17,336.68,Pending,Express
5633,3874,2021-07-19,311.74,Shipped,Standard
5634,6532,2022-08-26,491.5,Pending,Overnight
5635,2402,2022-04-06,100.47,Shipped,Standard
5636,4910,2021-05-19,420.33,Pending,Overnight
5637,2317,2020-08-05,36.26,Delivered,Express
5638,8177,2021-04-26,55.19,Pending,Express
5639,7610,2023-12-10,331.06,Cancelled,Standard
5640,1202,2022-07-25,215.11,Cancelled,Standard
5641,5187,2022-01-18,130.64,Cancelled,Overnight
5642,277,2023-09-10,21.32,Delivered,Express
5643,5328,2022-04-15,338.31,Pending,Standard
5644,8499,2021-05-03,231.61,Shipped,Express
5645,631,2023-12-02,101.98,Pending,Express
5646,2586,2023-03-13,486.67,Pending,Express
5647,6662,2022-03-10,188.4,Shipped,Overnight
5648,7442,2020-07-29,165.47,Pending,Express
5649,7401,2021-10-27,264.95,Cancelled,Overnight
5650,1138,2020-09-15,153.06,Shipped,Standard
5651,6969,2023-06-04,150.93,Pending,Standard
5652,1714,2021-01-06,483.82,Shipped,Express
5653,9241,2023-11-15,145.35,Shipped,Express
5654,9776,2022-09-18,310.62,Delivered,Overnight
5655,3352,2020-03-28,37.97,Shipped,Express
5656,8094,2021-02-03,94.09,Shipped,Express
5657,6216,2020-11-04,30.6,Delivered,Express
5658,9144,2020-01-04,276.55,Delivered,Overnight
5659,1225,2023-04-11,255.97,Cancelled,Overnight
5660,5446,2020-08-13,178.84,Cancelled,Express
5661,8225,2020-12-04,356.14,Shipped,Express
5662,97,2023-05-14,320.38,Delivered,Standard
5663,4359,2023-01-30,308.16,Shipped,Overnight
5664,3142,2020-02-27,181.4,Shipped,Standard
5665,7981,2023-03-19,177.03,Pending,Express
5666,172,2023-06-29,439.26,Shipped,Express
5667,4854,2021-07-09,281.1,Delivered,Express
5668,9093,2023-12-22,150.67,Pending,Express
5669,8934,2022-07-07,280.75,Pending,Overnight
5670,5432,2021-06-07,148.05,Delivered,Express
