ProductID,ProductName,Category,Price,Stock,Supplier
5044,Product_5044,Electronics,940.31,116,SupplierA
5045,Product_5045,Books,114.74,370,SupplierC
5046,Product_5046,Toys,847.1,479,SupplierC
5047,Product_5047,Toys,479.49,108,SupplierA
5048,Product_5048,Electronics,644.1,305,SupplierB
5049,Product_5049,Home,854.25,53,SupplierC
5050,Product_5050,Toys,333.39,439,SupplierC
5051,Product_5051,Toys,870.84,372,SupplierC
5052,Product_5052,Home,635.1,129,SupplierA
5053,Product_5053,Clothing,286.22,219,SupplierA
5054,Product_5054,Home,920.59,196,SupplierB
5055,Product_5055,Books,67.26,13,SupplierA
5056,Product_5056,Books,594.64,44,SupplierB
5057,Product_5057,Electronics,26.7,201,SupplierB
5058,Product_5058,Clothing,90.86,299,SupplierB
5059,Product_5059,Toys,109.17,415,SupplierA
5060,Product_5060,Electronics,895.32,485,SupplierB
5061,Product_5061,Electronics,563.12,174,SupplierB
5062,Product_5062,Toys,267.41,347,SupplierC
5063,Product_5063,Toys,396.73,256,SupplierB
5064,Product_5064,Home,839.67,251,SupplierA
5065,Product_5065,Books,574.41,189,SupplierB
5066,Product_5066,Toys,41.31,130,SupplierB
5067,Product_5067,Home,872.52,358,SupplierA
5068,Product_5068,Books,543.08,280,SupplierB
5069,Product_5069,Clothing,204.23,29,SupplierC
5070,Product_5070,Clothing,718.05,375,SupplierB
5071,Product_5071,Clothing,538.55,99,SupplierA
5072,Product_5072,Toys,197.45,485,SupplierA
5073,Product_5073,Books,653.59,57,SupplierB
5074,Product_5074,Books,644.99,157,SupplierA
5075,Product_5075,Clothing,955.17,270,SupplierC
5076,Product_5076,Electronics,271.62,222,SupplierC
5077,Product_5077,Books,552.88,170,SupplierC
5078,Product_5078,Books,327.82,472,SupplierA
5079,Product_5079,Home,305.2,124,SupplierB
5080,Product_5080,Clothing,510.58,278,SupplierA
5081,Product_5081,Electronics,717.71,237,SupplierC
5082,Product_5082,Home,608.77,217,SupplierA
5083,Product_5083,Electronics,126.16,63,SupplierC
5084,Product_5084,Electronics,923.15,186,SupplierA
5085,Product_5085,Electronics,711.66,49,SupplierB
5086,Product_5086,Toys,583.53,405,SupplierB
5087,Product_5087,Books,152.79,143,SupplierB
5088,Product_5088,Books,143.54,247,SupplierB
5089,Product_5089,Home,300.53,336,SupplierC
5090,Product_5090,Electronics,923.86,154,SupplierC
5091,Product_5091,Electronics,155.5,144,SupplierC
5092,Product_5092,Books,658.12,80,SupplierA
5093,Product_5093,Electronics,648.43,339,SupplierA
5094,Product_5094,Electronics,101.03,129,SupplierB
5095,Product_5095,Electronics,710.26,118,SupplierC
5096,Product_5096,Clothing,481.45,419,SupplierB
5097,Product_5097,Clothing,505.75,278,SupplierB
5098,Product_5098,Clothing,15.44,347,SupplierA
5099,Product_5099,Home,897.83,473,SupplierC
5100,Product_5100,Electronics,614.27,106,SupplierC
5101,Product_5101,Clothing,608.48,497,SupplierB
5102,Product_5102,Clothing,395.23,428,SupplierA
5103,Product_5103,Toys,704.75,50,SupplierA
5104,Product_5104,Home,834.7,331,SupplierA
5105,Product_5105,Clothing,500.06,336,SupplierA
5106,Product_5106,Clothing,549.63,424,SupplierC
5107,Product_5107,Clothing,216.27,475,SupplierA
5108,Product_5108,Toys,359.67,394,SupplierA
5109,Product_5109,Toys,473.48,485,SupplierB
5110,Product_5110,Home,664.66,492,SupplierB
5111,Product_5111,Electronics,932.43,394,SupplierB
5112,Product_5112,Electronics,145.71,462,SupplierB
5113,Product_5113,Home,533.74,409,SupplierA
5114,Product_5114,Electronics,614.85,412,SupplierB
5115,Product_5115,Books,827.24,409,SupplierC
5116,Product_5116,Electronics,845.14,278,SupplierA
5117,Product_5117,Toys,664.08,458,SupplierA
5118,Product_5118,Toys,202.68,387,SupplierA
5119,Product_5119,Clothing,782.01,371,SupplierB
5120,Product_5120,Toys,582.76,201,SupplierC
5121,Product_5121,Books,961.72,233,SupplierA
5122,Product_5122,Books,953.68,444,SupplierC
5123,Product_5123,Books,556.15,231,SupplierC
5124,Product_5124,Clothing,943.93,32,SupplierC
5125,Product_5125,Electronics,35.48,122,SupplierB
5126,Product_5126,Clothing,916.35,438,SupplierC
5127,Product_5127,Toys,964.91,195,SupplierC
5128,Product_5128,Books,979.28,227,SupplierB
5129,Product_5129,Clothing,780.22,7,SupplierB
5130,Product_5130,Clothing,188.85,469,SupplierA
5131,Product_5131,Books,974.91,276,SupplierC
5132,Product_5132,Home,433.68,349,SupplierA
5133,Product_5133,Books,476.52,120,SupplierA
5134,Product_5134,Home,24.97,187,SupplierC
5135,Product_5135,Books,349.89,349,SupplierB
5136,Product_5136,Electronics,264.57,143,SupplierA
5137,Product_5137,Home,455.32,173,SupplierB
5138,Product_5138,Home,276.49,65,SupplierA
5139,Product_5139,Clothing,452.81,22,SupplierC
5140,Product_5140,Home,156.09,289,SupplierA
5141,Product_5141,Toys,952.51,191,SupplierA
5142,Product_5142,Clothing,667.49,477,SupplierA
5143,Product_5143,Clothing,988.57,319,SupplierB
5144,Product_5144,Electronics,14.77,411,SupplierC
5145,Product_5145,Clothing,837.45,132,SupplierB
5146,Product_5146,Clothing,93.43,418,SupplierC
5147,Product_5147,Toys,776.11,136,SupplierC
5148,Product_5148,Clothing,923.25,245,SupplierA
5149,Product_5149,Home,149.27,37,SupplierB
5150,Product_5150,Electronics,956.58,237,SupplierB
5151,Product_5151,Toys,441.9,82,SupplierC
5152,Product_5152,Books,350.77,168,SupplierA
5153,Product_5153,Books,797.81,315,SupplierA
5154,Product_5154,Books,854.55,262,SupplierC
5155,Product_5155,Toys,838.15,189,SupplierA
5156,Product_5156,Books,627.78,116,SupplierB
5157,Product_5157,Home,303.24,25,SupplierA
5158,Product_5158,Books,283.78,77,SupplierC
5159,Product_5159,Books,236.37,479,SupplierC
5160,Product_5160,Electronics,155.01,294,SupplierB
5161,Product_5161,Books,398.65,157,SupplierA
5162,Product_5162,Books,857.49,73,SupplierC
5163,Product_5163,Clothing,996.21,1,SupplierB
5164,Product_5164,Home,696.66,293,SupplierB
5165,Product_5165,Toys,164.59,324,SupplierC
5166,Product_5166,Electronics,676.83,453,SupplierB
5167,Product_5167,Toys,282.6,283,SupplierB
5168,Product_5168,Books,720.46,270,SupplierA
5169,Product_5169,Clothing,243.92,28,SupplierC
5170,Product_5170,Books,172.42,413,SupplierC
5171,Product_5171,Books,638.13,43,SupplierA
5172,Product_5172,Electronics,688.3,235,SupplierB
5173,Product_5173,Electronics,192.92,350,SupplierC
5174,Product_5174,Toys,516.89,94,SupplierC
5175,Product_5175,Books,881.84,34,SupplierC
5176,Product_5176,Toys,687.97,409,SupplierC
5177,Product_5177,Books,679.12,375,SupplierB
5178,Product_5178,Electronics,726.32,72,SupplierA
5179,Product_5179,Clothing,356.52,180,SupplierA
5180,Product_5180,Toys,213.89,495,SupplierA
5181,Product_5181,Toys,736.17,180,SupplierB
5182,Product_5182,Home,813.82,6,SupplierB
5183,Product_5183,Home,896.85,268,SupplierC
5184,Product_5184,Clothing,797.29,83,SupplierB
5185,Product_5185,Home,352.63,242,SupplierA
5186,Product_5186,Clothing,472.3,188,SupplierA
5187,Product_5187,Books,782.11,475,SupplierB
5188,Product_5188,Home,542.22,366,SupplierC
5189,Product_5189,Home,561.58,221,SupplierA
5190,Product_5190,Toys,943.12,498,SupplierB
5191,Product_5191,Clothing,958.03,40,SupplierA
5192,Product_5192,Toys,763.6,218,SupplierC
5193,Product_5193,Home,811.47,432,SupplierA
5194,Product_5194,Books,271.83,221,SupplierA
5195,Product_5195,Electronics,597.88,168,SupplierB
5196,Product_5196,Clothing,483.15,151,SupplierA
5197,Product_5197,Clothing,50.64,285,SupplierA
5198,Product_5198,Books,884.7,384,SupplierB
5199,Product_5199,Books,302.76,279,SupplierA
5200,Product_5200,Clothing,932.45,275,SupplierB
5201,Product_5201,Clothing,640.13,437,SupplierC
5202,Product_5202,Books,814.92,255,SupplierC
5203,Product_5203,Books,464.18,135,SupplierC
5204,Product_5204,Books,195.54,208,SupplierC
5205,Product_5205,Home,875.97,94,SupplierC
5206,Product_5206,Clothing,784.8,195,SupplierB
5207,Product_5207,Clothing,757.0,353,SupplierB
5208,Product_5208,Books,220.66,32,SupplierA
5209,Product_5209,Toys,526.43,220,SupplierA
5210,Product_5210,Electronics,329.4,115,SupplierC
5211,Product_5211,Clothing,616.65,59,SupplierC
5212,Product_5212,Home,537.1,82,SupplierA
5213,Product_5213,Electronics,185.61,333,SupplierC
5214,Product_5214,Toys,627.49,344,SupplierB
5215,Product_5215,Home,47.79,384,SupplierB
5216,Product_5216,Books,80.03,254,SupplierC
5217,Product_5217,Toys,190.95,378,SupplierB
5218,Product_5218,Books,583.02,405,SupplierA
5219,Product_5219,Home,761.89,237,SupplierB
5220,Product_5220,Home,784.65,387,SupplierC
5221,Product_5221,Books,283.87,435,SupplierB
5222,Product_5222,Electronics,390.36,98,SupplierC
5223,Product_5223,Clothing,241.41,177,SupplierC
5224,Product_5224,Clothing,45.96,243,SupplierB
5225,Product_5225,Home,500.11,118,SupplierC
5226,Product_5226,Toys,549.61,102,SupplierB
5227,Product_5227,Books,935.73,224,SupplierA
5228,Product_5228,Toys,714.76,271,SupplierC
5229,Product_5229,Books,934.96,441,SupplierC
5230,Product_5230,Toys,286.71,236,SupplierC
5231,Product_5231,Books,727.36,34,SupplierA
5232,Product_5232,Home,602.31,203,SupplierB
5233,Product_5233,Electronics,303.83,355,SupplierB
5234,Product_5234,Clothing,219.04,370,SupplierA
5235,Product_5235,Toys,298.13,301,SupplierC
5236,Product_5236,Clothing,979.89,437,SupplierA
5237,Product_5237,Toys,32.98,70,SupplierB
5238,Product_5238,Home,905.79,131,SupplierC
5239,Product_5239,Home,773.97,75,SupplierB
5240,Product_5240,Toys,548.15,326,SupplierA
5241,Product_5241,Toys,859.66,173,SupplierA
5242,Product_5242,Toys,61.45,334,SupplierC
5243,Product_5243,Home,548.78,325,SupplierA
5244,Product_5244,Electronics,292.57,400,SupplierA
5245,Product_5245,Electronics,19.71,464,SupplierC
5246,Product_5246,Toys,622.86,235,SupplierA
5247,Product_5247,Books,661.18,259,SupplierC
5248,Product_5248,Electronics,594.87,390,SupplierA
5249,Product_5249,Home,396.59,355,SupplierA
5250,Product_5250,Home,806.23,326,SupplierA
5251,Product_5251,Home,349.73,165,SupplierA
5252,Product_5252,Clothing,607.92,35,SupplierB
5253,Product_5253,Clothing,996.1,361,SupplierC
5254,Product_5254,Home,847.39,439,SupplierA
5255,Product_5255,Electronics,647.83,480,SupplierC
5256,Product_5256,Clothing,677.43,22,SupplierC
5257,Product_5257,Books,842.59,219,SupplierB
5258,Product_5258,Toys,184.05,27,SupplierA
5259,Product_5259,Clothing,119.11,32,SupplierA
5260,Product_5260,Clothing,228.69,213,SupplierB
5261,Product_5261,Electronics,747.09,38,SupplierA
5262,Product_5262,Electronics,772.04,21,SupplierB
5263,Product_5263,Books,37.92,188,SupplierA
5264,Product_5264,Books,69.38,451,SupplierB
5265,Product_5265,Books,981.75,343,SupplierB
5266,Product_5266,Books,497.18,186,SupplierC
5267,Product_5267,Clothing,540.54,207,SupplierB
5268,Product_5268,Books,616.06,241,SupplierA
5269,Product_5269,Books,964.8,109,SupplierA
5270,Product_5270,Home,167.91,60,SupplierA
5271,Product_5271,Clothing,636.75,140,SupplierB
5272,Product_5272,Clothing,85.05,206,SupplierA
5273,Product_5273,Clothing,518.31,224,SupplierB
5274,Product_5274,Toys,445.86,477,SupplierB
5275,Product_5275,Books,275.51,439,SupplierB
5276,Product_5276,Books,446.15,214,SupplierA
5277,Product_5277,Books,701.28,361,SupplierB
5278,Product_5278,Electronics,842.57,442,SupplierA
5279,Product_5279,Electronics,787.06,305,SupplierA
5280,Product_5280,Electronics,589.01,196,SupplierC
5281,Product_5281,Toys,898.01,166,SupplierB
5282,Product_5282,Books,696.91,481,SupplierA
5283,Product_5283,Clothing,839.88,168,SupplierA
5284,Product_5284,Clothing,404.25,376,SupplierB
5285,Product_5285,Home,701.39,196,SupplierB
5286,Product_5286,Electronics,83.76,58,SupplierC
5287,Product_5287,Toys,957.57,188,SupplierA
5288,Product_5288,Home,633.02,177,SupplierC
5289,Product_5289,Toys,858.14,235,SupplierB
5290,Product_5290,Clothing,490.54,182,SupplierB
5291,Product_5291,Books,40.54,387,SupplierA
5292,Product_5292,Clothing,497.12,271,SupplierC
5293,Product_5293,Clothing,728.53,202,SupplierC
5294,Product_5294,Electronics,74.67,498,SupplierC
5295,Product_5295,Clothing,109.3,154,SupplierC
5296,Product_5296,Toys,63.76,406,SupplierB
5297,Product_5297,Books,128.68,118,SupplierB
5298,Product_5298,Electronics,618.2,480,SupplierA
5299,Product_5299,Home,875.65,86,SupplierB
5300,Product_5300,Clothing,476.21,12,SupplierB
5301,Product_5301,Electronics,810.7,121,SupplierA
5302,Product_5302,Electronics,404.6,324,SupplierB
5303,Product_5303,Electronics,856.72,479,SupplierA
5304,Product_5304,Toys,165.98,54,SupplierB
5305,Product_5305,Home,578.2,487,SupplierB
5306,Product_5306,Electronics,524.96,201,SupplierC
5307,Product_5307,Toys,111.81,206,SupplierA
5308,Product_5308,Home,245.86,78,SupplierC
5309,Product_5309,Books,489.77,315,SupplierC
5310,Product_5310,Toys,774.13,214,SupplierC
5311,Product_5311,Electronics,905.72,428,SupplierC
5312,Product_5312,Clothing,738.3,313,SupplierC
5313,Product_5313,Toys,300.08,319,SupplierA
5314,Product_5314,Books,111.75,161,SupplierC
5315,Product_5315,Home,529.97,131,SupplierA
5316,Product_5316,Books,350.92,76,SupplierC
5317,Product_5317,Home,567.69,476,SupplierB
5318,Product_5318,Toys,403.96,328,SupplierB
5319,Product_5319,Home,385.4,68,SupplierB
5320,Product_5320,Electronics,912.86,395,SupplierB
5321,Product_5321,Toys,670.86,225,SupplierA
5322,Product_5322,Clothing,673.01,179,SupplierC
5323,Product_5323,Books,142.38,263,SupplierA
5324,Product_5324,Books,395.77,467,SupplierA
5325,Product_5325,Toys,765.14,271,SupplierA
5326,Product_5326,Clothing,571.28,471,SupplierC
5327,Product_5327,Toys,465.76,147,SupplierB
5328,Product_5328,Electronics,973.03,327,SupplierB
5329,Product_5329,Electronics,145.01,284,SupplierA
5330,Product_5330,Clothing,169.15,274,SupplierB
5331,Product_5331,Toys,567.61,435,SupplierB
5332,Product_5332,Clothing,411.13,425,SupplierC
5333,Product_5333,Clothing,485.88,216,SupplierA
5334,Product_5334,Electronics,552.4,36,SupplierA
5335,Product_5335,Electronics,136.2,66,SupplierA
5336,Product_5336,Clothing,277.42,126,SupplierA
5337,Product_5337,Clothing,541.78,146,SupplierB
5338,Product_5338,Home,201.62,51,SupplierB
5339,Product_5339,Electronics,841.19,62,SupplierB
5340,Product_5340,Clothing,785.65,353,SupplierA
5341,Product_5341,Home,572.49,390,SupplierC
5342,Product_5342,Clothing,499.98,54,SupplierB
5343,Product_5343,Home,930.26,8,SupplierA
5344,Product_5344,Clothing,754.81,7,SupplierA
5345,Product_5345,Toys,47.75,210,SupplierA
5346,Product_5346,Electronics,231.15,100,SupplierB
5347,Product_5347,Clothing,82.25,455,SupplierA
5348,Product_5348,Books,994.74,46,SupplierC
5349,Product_5349,Books,427.97,279,SupplierB
5350,Product_5350,Home,142.85,321,SupplierB
5351,Product_5351,Electronics,364.59,28,SupplierA
5352,Product_5352,Home,980.15,395,SupplierB
5353,Product_5353,Electronics,151.57,48,SupplierA
5354,Product_5354,Books,363.37,111,SupplierA
5355,Product_5355,Books,283.04,196,SupplierA
5356,Product_5356,Home,792.31,320,SupplierB
5357,Product_5357,Toys,35.25,76,SupplierA
5358,Product_5358,Books,947.25,102,SupplierC
5359,Product_5359,Electronics,870.01,7,SupplierA
5360,Product_5360,Clothing,370.72,122,SupplierA
5361,Product_5361,Clothing,902.24,309,SupplierB
5362,Product_5362,Clothing,431.48,274,SupplierA
5363,Product_5363,Books,299.0,237,SupplierB
5364,Product_5364,Toys,412.94,411,SupplierB
5365,Product_5365,Books,826.75,9,SupplierB
5366,Product_5366,Electronics,565.52,176,SupplierC
5367,Product_5367,Books,225.05,305,SupplierC
5368,Product_5368,Books,78.99,353,SupplierC
5369,Product_5369,Books,610.49,73,SupplierC
5370,Product_5370,Books,820.23,17,SupplierB
5371,Product_5371,Electronics,856.96,9,SupplierC
5372,Product_5372,Books,824.7,468,SupplierB
5373,Product_5373,Toys,518.3,65,SupplierC
5374,Product_5374,Home,383.94,8,SupplierC
5375,Product_5375,Electronics,975.65,126,SupplierC
5376,Product_5376,Toys,923.19,239,SupplierA
5377,Product_5377,Clothing,754.51,37,SupplierA
5378,Product_5378,Clothing,435.77,134,SupplierA
5379,Product_5379,Electronics,973.73,258,SupplierB
5380,Product_5380,Home,380.16,153,SupplierC
5381,Product_5381,Books,687.64,390,SupplierA
5382,Product_5382,Electronics,301.37,115,SupplierB
5383,Product_5383,Books,837.32,39,SupplierA
5384,Product_5384,Books,861.53,88,SupplierB
5385,Product_5385,Clothing,514.03,356,SupplierB
5386,Product_5386,Home,566.55,98,SupplierA
5387,Product_5387,Books,949.07,173,SupplierB
5388,Product_5388,Electronics,150.7,282,SupplierA
5389,Product_5389,Clothing,476.67,485,SupplierC
5390,Product_5390,Books,533.14,226,SupplierC
5391,Product_5391,Clothing,818.28,117,SupplierB
5392,Product_5392,Clothing,780.04,70,SupplierA
5393,Product_5393,Electronics,606.05,165,SupplierC
5394,Product_5394,Electronics,164.04,147,SupplierB
5395,Product_5395,Toys,412.14,214,SupplierC
5396,Product_5396,Books,100.29,369,SupplierA
5397,Product_5397,Clothing,158.85,476,SupplierB
5398,Product_5398,Toys,234.24,436,SupplierB
5399,Product_5399,Electronics,340.32,437,SupplierB
5400,Product_5400,Home,445.77,341,SupplierB
5401,Product_5401,Clothing,723.46,148,SupplierB
5402,Product_5402,Home,32.95,233,SupplierC
5403,Product_5403,Home,873.26,68,SupplierB
5404,Product_5404,Clothing,992.16,167,SupplierC
5405,Product_5405,Toys,964.47,436,SupplierC
5406,Product_5406,Toys,430.73,430,SupplierB
5407,Product_5407,Clothing,405.37,239,SupplierB
5408,Product_5408,Books,527.1,234,SupplierA
5409,Product_5409,Home,667.96,53,SupplierA
5410,Product_5410,Toys,284.82,457,SupplierA
5411,Product_5411,Clothing,658.39,32,SupplierC
5412,Product_5412,Electronics,316.15,192,SupplierA
5413,Product_5413,Electronics,664.06,496,SupplierC
5414,Product_5414,Clothing,656.17,355,SupplierC
5415,Product_5415,Books,10.82,335,SupplierC
5416,Product_5416,Electronics,872.54,210,SupplierB
5417,Product_5417,Books,200.62,68,SupplierC
5418,Product_5418,Clothing,992.83,150,SupplierA
5419,Product_5419,Clothing,554.54,53,SupplierA
5420,Product_5420,Home,392.64,258,SupplierA
5421,Product_5421,Clothing,100.8,429,SupplierA
5422,Product_5422,Books,684.17,305,SupplierC
5423,Product_5423,Toys,366.19,273,SupplierA
5424,Product_5424,Electronics,963.35,258,SupplierC
5425,Product_5425,Electronics,858.7,361,SupplierB
5426,Product_5426,Home,133.17,114,SupplierA
5427,Product_5427,Toys,463.11,258,SupplierC
5428,Product_5428,Books,449.67,141,SupplierC
5429,Product_5429,Books,711.69,135,SupplierC
5430,Product_5430,Home,280.22,287,SupplierA
5431,Product_5431,Clothing,837.86,349,SupplierA
5432,Product_5432,Toys,942.04,18,SupplierA
5433,Product_5433,Electronics,556.82,261,SupplierC
5434,Product_5434,Toys,927.98,328,SupplierC
5435,Product_5435,Home,332.11,47,SupplierB
5436,Product_5436,Clothing,324.16,221,SupplierC
5437,Product_5437,Toys,726.11,183,SupplierC
5438,Product_5438,Clothing,449.92,325,SupplierB
5439,Product_5439,Toys,283.39,316,SupplierA
5440,Product_5440,Electronics,316.54,175,SupplierC
5441,Product_5441,Books,834.04,30,SupplierB
5442,Product_5442,Toys,650.53,169,SupplierC
5443,Product_5443,Books,793.55,212,SupplierB
5444,Product_5444,Books,418.65,39,SupplierA
5445,Product_5445,Books,939.43,438,SupplierC
5446,Product_5446,Home,891.8,334,SupplierB
5447,Product_5447,Electronics,45.43,234,SupplierA
5448,Product_5448,Books,371.29,276,SupplierB
5449,Product_5449,Electronics,83.18,298,SupplierB
5450,Product_5450,Toys,245.42,461,SupplierC
5451,Product_5451,Electronics,926.43,313,SupplierA
5452,Product_5452,Clothing,896.96,165,SupplierC
5453,Product_5453,Books,65.54,127,SupplierA
5454,Product_5454,Toys,45.42,459,SupplierC
5455,Product_5455,Books,649.43,124,SupplierA
5456,Product_5456,Books,243.49,14,SupplierB
5457,Product_5457,Toys,12.2,188,SupplierA
5458,Product_5458,Toys,834.63,36,SupplierB
5459,Product_5459,Home,390.44,266,SupplierB
5460,Product_5460,Home,423.03,93,SupplierC
5461,Product_5461,Home,118.14,376,SupplierA
5462,Product_5462,Electronics,480.49,117,SupplierC
5463,Product_5463,Clothing,778.45,98,SupplierA
5464,Product_5464,Clothing,306.64,162,SupplierA
5465,Product_5465,Electronics,829.59,169,SupplierC
5466,Product_5466,Home,653.72,41,SupplierA
5467,Product_5467,Clothing,420.95,51,SupplierC
5468,Product_5468,Home,509.6,100,SupplierB
5469,Product_5469,Toys,120.65,27,SupplierB
5470,Product_5470,Electronics,894.96,232,SupplierA
5471,Product_5471,Home,894.92,393,SupplierC
5472,Product_5472,Electronics,388.63,202,SupplierA
5473,Product_5473,Books,662.36,1,SupplierB
5474,Product_5474,Electronics,766.97,385,SupplierA
5475,Product_5475,Electronics,827.45,493,SupplierB
5476,Product_5476,Home,727.42,80,SupplierB
5477,Product_5477,Electronics,506.13,190,SupplierB
5478,Product_5478,Books,700.87,487,SupplierC
5479,Product_5479,Toys,947.95,112,SupplierC
5480,Product_5480,Clothing,476.72,460,SupplierB
5481,Product_5481,Toys,90.95,421,SupplierB
5482,Product_5482,Electronics,810.5,321,SupplierB
5483,Product_5483,Books,724.04,184,SupplierB
5484,Product_5484,Books,303.96,51,SupplierC
5485,Product_5485,Toys,592.37,473,SupplierC
5486,Product_5486,Home,82.12,410,SupplierC
5487,Product_5487,Clothing,484.24,244,SupplierC
5488,Product_5488,Electronics,405.04,113,SupplierA
5489,Product_5489,Electronics,258.27,308,SupplierA
5490,Product_5490,Toys,162.22,422,SupplierC
5491,Product_5491,Books,350.28,420,SupplierA
5492,Product_5492,Books,936.76,224,SupplierB
5493,Product_5493,Home,518.56,440,SupplierA
5494,Product_5494,Clothing,209.12,465,SupplierC
5495,Product_5495,Electronics,837.08,28,SupplierC
5496,Product_5496,Toys,276.72,67,SupplierB
5497,Product_5497,Home,804.7,367,SupplierC
5498,Product_5498,Clothing,26.52,477,SupplierC
5499,Product_5499,Electronics,924.14,421,SupplierC
5500,Product_5500,Clothing,539.18,80,SupplierC
5501,Product_5501,Electronics,765.6,120,SupplierC
5502,Product_5502,Clothing,321.08,431,SupplierC
5503,Product_5503,Clothing,847.56,231,SupplierA
5504,Product_5504,Toys,694.74,120,SupplierC
5505,Product_5505,Home,56.64,268,SupplierB
5506,Product_5506,Books,50.21,211,SupplierA
5507,Product_5507,Clothing,367.42,184,SupplierC
5508,Product_5508,Toys,61.36,227,SupplierA
5509,Product_5509,Books,52.87,260,SupplierC
5510,Product_5510,Home,383.86,282,SupplierC
5511,Product_5511,Home,238.52,470,SupplierA
5512,Product_5512,Clothing,357.33,266,SupplierA
5513,Product_5513,Electronics,409.47,34,SupplierB
5514,Product_5514,Home,94.82,465,SupplierA
5515,Product_5515,Toys,609.88,363,SupplierC
5516,Product_5516,Clothing,354.41,308,SupplierC
5517,Product_5517,Home,763.14,450,SupplierB
5518,Product_5518,Clothing,991.32,286,SupplierA
5519,Product_5519,Electronics,387.72,362,SupplierA
5520,Product_5520,Home,744.53,398,SupplierB
5521,Product_5521,Clothing,302.29,226,SupplierA
5522,Product_5522,Toys,813.14,230,SupplierA
5523,Product_5523,Home,686.17,261,SupplierA
5524,Product_5524,Electronics,256.72,220,SupplierA
5525,Product_5525,Books,466.03,346,SupplierC
5526,Product_5526,Books,808.09,475,SupplierA
5527,Product_5527,Clothing,712.36,386,SupplierB
5528,Product_5528,Home,41.31,150,SupplierB
5529,Product_5529,Home,11.53,345,SupplierB
5530,Product_5530,Electronics,756.32,26,SupplierA
5531,Product_5531,Books,459.11,121,SupplierC
5532,Product_5532,Toys,516.37,133,SupplierB
5533,Product_5533,Books,965.0,160,SupplierB
5534,Product_5534,Home,140.89,333,SupplierC
5535,Product_5535,Toys,41.89,371,SupplierB
5536,Product_5536,Toys,197.08,2,SupplierA
5537,Product_5537,Electronics,715.41,402,SupplierB
5538,Product_5538,Clothing,190.35,103,SupplierA
5539,Product_5539,Clothing,533.36,402,SupplierC
5540,Product_5540,Electronics,857.09,410,SupplierC
5541,Product_5541,Home,841.98,433,SupplierB
5542,Product_5542,Home,218.17,420,SupplierA
5543,Product_5543,Clothing,898.22,441,SupplierC
5544,Product_5544,Books,993.89,498,SupplierB
5545,Product_5545,Electronics,974.28,425,SupplierB
5546,Product_5546,Books,892.28,303,SupplierB
5547,Product_5547,Electronics,72.49,306,SupplierC
5548,Product_5548,Electronics,630.91,103,SupplierA
5549,Product_5549,Clothing,445.56,360,SupplierA
5550,Product_5550,Clothing,286.5,449,SupplierA
5551,Product_5551,Books,322.36,428,SupplierB
5552,Product_5552,Home,943.65,269,SupplierA
5553,Product_5553,Toys,952.5,176,SupplierC
5554,Product_5554,Books,110.25,55,SupplierB
5555,Product_5555,Electronics,211.63,411,SupplierC
5556,Product_5556,Toys,918.79,313,SupplierC
5557,Product_5557,Toys,617.79,137,SupplierC
5558,Product_5558,Toys,709.23,254,SupplierA
5559,Product_5559,Toys,354.04,165,SupplierB
5560,Product_5560,Toys,248.89,155,SupplierB
5561,Product_5561,Books,451.03,12,SupplierC
5562,Product_5562,Clothing,347.35,475,SupplierB
5563,Product_5563,Clothing,945.09,236,SupplierB
5564,Product_5564,Electronics,173.27,254,SupplierA
5565,Product_5565,Home,991.8,400,SupplierB
5566,Product_5566,Books,907.39,382,SupplierC
5567,Product_5567,Toys,575.44,196,SupplierB
5568,Product_5568,Clothing,349.0,174,SupplierC
5569,Product_5569,Electronics,726.41,452,SupplierB
5570,Product_5570,Toys,485.86,274,SupplierC
5571,Product_5571,Electronics,381.19,225,SupplierC
5572,Product_5572,Toys,339.2,232,SupplierB
5573,Product_5573,Toys,89.37,106,SupplierC
5574,Product_5574,Clothing,440.33,422,SupplierA
5575,Product_5575,Clothing,255.36,382,SupplierA
5576,Product_5576,Toys,29.29,191,SupplierC
5577,Product_5577,Clothing,240.97,350,SupplierC
5578,Product_5578,Books,242.42,408,SupplierC
5579,Product_5579,Toys,309.2,306,SupplierB
5580,Product_5580,Clothing,945.9,192,SupplierA
5581,Product_5581,Electronics,900.65,113,SupplierB
5582,Product_5582,Electronics,41.7,213,SupplierB
5583,Product_5583,Electronics,245.8,421,SupplierA
5584,Product_5584,Home,447.84,239,SupplierB
5585,Product_5585,Electronics,285.0,92,SupplierB
5586,Product_5586,Electronics,401.29,449,SupplierA
5587,Product_5587,Books,832.31,104,SupplierC
5588,Product_5588,Books,573.59,361,SupplierB
5589,Product_5589,Home,425.11,221,SupplierB
5590,Product_5590,Books,490.98,400,SupplierB
5591,Product_5591,Clothing,281.97,163,SupplierA
5592,Product_5592,Electronics,217.91,179,SupplierC
5593,Product_5593,Clothing,220.26,269,SupplierC
5594,Product_5594,Home,800.63,272,SupplierB
5595,Product_5595,Clothing,201.51,27,SupplierB
5596,Product_5596,Clothing,912.06,116,SupplierB
5597,Product_5597,Clothing,454.86,389,SupplierA
5598,Product_5598,Books,538.13,392,SupplierB
5599,Product_5599,Electronics,614.86,138,SupplierB
5600,Product_5600,Clothing,313.18,327,SupplierA
5601,Product_5601,Toys,896.61,46,SupplierC
